Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
77,39.0,184.0,32.0,91238.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,19.0,256.0,49.0,86402.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,22.0,119.0,34.0,99902.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,27.0,133.0,37.0,99384.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,22.0,256.0,50.0,85763.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,6.0,220.0,35.0,92904.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
55,20.0,285.0,47.0,89748.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,26.0,112.0,32.0,98713.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,16.0,351.0,35.0,99001.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,22.0,235.0,50.0,85114.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,10.0,112.0,24.0,86930.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
11,27.0,126.0,35.0,99497.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
55,14.0,97.0,25.0,89701.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
67,12.0,97.0,23.0,85165.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,36.0,358.0,25.0,86172.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,5.0,199.0,32.0,90964.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
61,16.0,228.0,48.0,88124.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,30.0,264.0,46.0,90180.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,1.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
41,16.0,322.0,41.0,97254.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,3.0,133.0,18.0,65970.0,906.0,99.0,999.0,4996.0,500.0,49999.0,1
62,15.0,228.0,47.0,89032.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,22.0,177.0,46.0,92500.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,12.0,256.0,44.0,92096.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,27.0,206.0,48.0,88746.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,33.0,199.0,42.0,93851.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,23.0,242.0,50.0,85036.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,31.0,141.0,36.0,98072.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,30.0,358.0,32.0,97399.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,16.0,351.0,35.0,99001.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,40.0,126.0,19.0,71673.0,938.0,99.0,1000.0,4999.0,500.0,50000.0,1
67,38.0,358.0,21.0,78484.0,966.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
46,12.0,278.0,43.0,93610.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,6.0,220.0,35.0,92904.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
48,38.0,213.0,36.0,93343.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,31.0,343.0,34.0,97946.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,23.0,220.0,50.0,85790.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,19.0,285.0,47.0,90074.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,5.0,271.0,33.0,91288.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
8,12.0,329.0,36.0,97307.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,39.0,199.0,33.0,91959.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,15.0,365.0,30.0,96504.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,40.0,365.0,16.0,62486.0,880.0,98.0,997.0,4993.0,500.0,49998.0,1
31,31.0,90.0,22.0,84788.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,2.0,213.0,27.0,82853.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,22.0,285.0,48.0,89556.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,9.0,271.0,39.0,94345.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
53,40.0,184.0,30.0,88858.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,19.0,97.0,28.0,95382.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,30.0,293.0,44.0,93572.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,1.0,278.0,23.0,76547.0,966.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,16.0,162.0,42.0,96397.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
21,29.0,126.0,34.0,98719.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
8,16.0,162.0,42.0,96397.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
58,20.0,264.0,49.0,86658.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,31.0,329.0,37.0,97855.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,14.0,307.0,41.0,95861.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,39.0,329.0,26.0,85780.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,30.0,271.0,46.0,90859.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,18.0,228.0,49.0,86589.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,22.0,343.0,38.0,99547.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,30.0,358.0,32.0,97399.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,35.0,191.0,39.0,94921.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,36.0,329.0,31.0,93534.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,22.0,112.0,32.0,99280.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,38.0,293.0,34.0,93019.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,22.0,249.0,50.0,85315.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,16.0,170.0,43.0,95293.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,11.0,148.0,34.0,96586.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
44,27.0,336.0,39.0,98795.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,13.0,90.0,22.0,83340.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,32.0,90.0,21.0,82232.0,974.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,29.0,329.0,39.0,98067.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,39.0,97.0,13.0,55495.0,823.0,96.0,993.0,4983.0,500.0,49990.0,1
20,8.0,184.0,36.0,94612.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
30,11.0,271.0,42.0,93652.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,25.0,155.0,42.0,96813.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
52,24.0,133.0,38.0,99617.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,37.0,97.0,17.0,67887.0,913.0,99.0,999.0,4997.0,500.0,49999.0,1
46,28.0,112.0,31.0,97629.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,17.0,97.0,27.0,93895.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
39,7.0,249.0,37.0,93619.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
51,2.0,177.0,23.0,77444.0,968.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,32.0,314.0,39.0,96771.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
9,40.0,148.0,24.0,81498.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,27.0,119.0,33.0,99150.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
31,40.0,314.0,27.0,85701.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,35.0,104.0,22.0,81867.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,40.0,329.0,24.0,81853.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,40.0,358.0,18.0,67791.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
79,12.0,112.0,27.0,91791.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,8.0,104.0,19.0,75456.0,952.0,99.0,1000.0,4999.0,500.0,50000.0,1
30,35.0,329.0,33.0,95065.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
20,34.0,365.0,26.0,88971.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,5.0,300.0,30.0,89356.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,26.0,329.0,41.0,97887.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,36.0,314.0,34.0,94729.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,1.0,314.0,19.0,66991.0,916.0,99.0,999.0,4997.0,500.0,50000.0,1
26,35.0,213.0,41.0,93875.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,35.0,148.0,32.0,94970.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,20.0,162.0,43.0,95470.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,12.0,322.0,37.0,97165.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,14.0,300.0,42.0,94933.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,39.0,220.0,34.0,92340.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
68,30.0,162.0,41.0,96675.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,1.0,322.0,18.0,63840.0,895.0,99.0,998.0,4995.0,500.0,49999.0,1
5,40.0,141.0,22.0,78812.0,970.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,5.0,329.0,25.0,83592.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,16.0,293.0,45.0,92807.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
22,33.0,184.0,41.0,95119.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,37.0,220.0,38.0,93802.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
35,15.0,162.0,41.0,96646.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
39,37.0,329.0,30.0,91531.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,37.0,177.0,34.0,94038.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
42,4.0,184.0,28.0,87177.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,26.0,264.0,49.0,87218.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,29.0,351.0,34.0,98774.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,5.0,278.0,32.0,91014.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
45,32.0,365.0,28.0,93213.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,33.0,228.0,44.0,92107.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
67,30.0,365.0,30.0,96036.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,18.0,104.0,30.0,96986.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,7.0,155.0,30.0,91243.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
16,37.0,90.0,14.0,61214.0,867.0,98.0,997.0,4991.0,500.0,49996.0,1
36,2.0,199.0,26.0,81405.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,9.0,322.0,33.0,94906.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
30,22.0,300.0,46.0,92287.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,5.0,191.0,31.0,90553.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
59,19.0,184.0,46.0,91548.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,14.0,271.0,45.0,91427.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,11.0,213.0,43.0,93277.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,13.0,133.0,33.0,97497.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
30,16.0,358.0,33.0,98482.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,28.0,206.0,47.0,89414.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,27.0,256.0,49.0,87185.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,15.0,104.0,28.0,94220.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,16.0,199.0,46.0,90827.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
15,11.0,365.0,26.0,90005.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,5.0,322.0,26.0,85572.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,37.0,155.0,31.0,92453.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
75,27.0,235.0,49.0,86582.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,4.0,242.0,32.0,89831.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,40.0,300.0,29.0,88140.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,22.0,90.0,26.0,93222.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,39.0,307.0,30.0,89949.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
79,22.0,329.0,41.0,97750.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,39.0,184.0,32.0,91238.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,14.0,177.0,42.0,95073.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,5.0,184.0,30.0,89988.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
67,26.0,329.0,41.0,97887.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,38.0,119.0,21.0,77900.0,964.0,99.0,1000.0,5000.0,500.0,50000.0,1
51,13.0,90.0,22.0,83340.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,10.0,358.0,27.0,90184.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,25.0,177.0,46.0,92721.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,17.0,358.0,33.0,99012.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,12.0,133.0,32.0,96543.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
28,9.0,278.0,39.0,94627.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
20,29.0,228.0,48.0,88420.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,35.0,307.0,36.0,95679.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,6.0,307.0,31.0,90999.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
38,33.0,206.0,43.0,93276.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,39.0,90.0,11.0,47657.0,747.0,93.0,984.0,4963.0,500.0,49961.0,1
42,32.0,170.0,40.0,96239.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,6.0,242.0,36.0,92920.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,33.0,300.0,40.0,95648.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,17.0,133.0,37.0,99314.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
28,26.0,141.0,39.0,98917.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,38.0,228.0,37.0,93294.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
76,19.0,155.0,42.0,96910.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,4.0,191.0,29.0,87976.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,16.0,300.0,44.0,93962.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,23.0,199.0,48.0,88470.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,16.0,213.0,47.0,89142.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,35.0,293.0,38.0,95213.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,23.0,170.0,45.0,93911.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,23.0,314.0,44.0,95131.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,10.0,184.0,39.0,95401.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,17.0,90.0,25.0,90642.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,17.0,329.0,40.0,98053.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,32.0,235.0,45.0,91067.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,30.0,220.0,47.0,89723.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,19.0,141.0,39.0,98939.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
63,22.0,155.0,42.0,96712.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,31.0,213.0,45.0,91149.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,9.0,191.0,38.0,94947.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,15.0,351.0,34.0,98490.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,11.0,242.0,43.0,92525.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
17,31.0,119.0,31.0,96187.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
61,8.0,155.0,31.0,93289.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
53,23.0,358.0,35.0,99965.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,10.0,285.0,40.0,94937.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
24,26.0,141.0,39.0,98917.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,17.0,343.0,37.0,99274.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,14.0,242.0,46.0,89782.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
75,20.0,365.0,33.0,99274.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,37.0,256.0,38.0,93788.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
57,20.0,271.0,49.0,87519.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,22.0,256.0,50.0,85763.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,23.0,119.0,34.0,99922.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,29.0,119.0,32.0,98052.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,28.0,191.0,46.0,91434.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,39.0,365.0,18.0,68792.0,920.0,99.0,999.0,4997.0,500.0,49999.0,1
40,30.0,199.0,45.0,91800.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,11.0,170.0,38.0,96298.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
68,36.0,184.0,37.0,94907.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,12.0,322.0,37.0,97165.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,14.0,119.0,31.0,96681.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,37.0,141.0,28.0,89833.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,32.0,126.0,31.0,96240.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,32.0,213.0,44.0,92002.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,34.0,307.0,38.0,96078.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,20.0,343.0,38.0,99529.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,40.0,322.0,26.0,83983.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,13.0,264.0,45.0,91666.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
79,3.0,249.0,29.0,87127.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,26.0,278.0,48.0,89059.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,28.0,358.0,33.0,98786.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,30.0,177.0,43.0,94742.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,7.0,264.0,37.0,93722.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
28,23.0,235.0,50.0,85054.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,18.0,184.0,46.0,91945.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,2.0,133.0,15.0,58594.0,854.0,97.0,996.0,4989.0,500.0,49995.0,1
21,1.0,112.0,7.0,29787.0,532.0,78.0,914.0,4835.0,498.0,49560.0,1
45,12.0,322.0,37.0,97165.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,12.0,162.0,38.0,96867.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
54,40.0,329.0,24.0,81853.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,11.0,300.0,39.0,95787.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
78,36.0,191.0,37.0,94739.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,4.0,329.0,23.0,79177.0,972.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,6.0,271.0,34.0,92813.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,34.0,293.0,40.0,95236.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
48,27.0,256.0,49.0,87185.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,28.0,322.0,41.0,97110.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,29.0,126.0,34.0,98719.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,40.0,351.0,19.0,72294.0,941.0,99.0,1000.0,4999.0,500.0,50000.0,1
72,17.0,351.0,35.0,99370.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
66,1.0,112.0,7.0,29787.0,532.0,78.0,914.0,4835.0,498.0,49560.0,1
22,9.0,104.0,21.0,79682.0,968.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,4.0,191.0,29.0,87976.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,14.0,97.0,25.0,89701.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,33.0,199.0,42.0,93851.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,2.0,97.0,6.0,23067.0,429.0,67.0,843.0,4690.0,494.0,49019.0,1
39,12.0,148.0,35.0,97305.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
72,37.0,191.0,36.0,94190.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,7.0,148.0,28.0,89927.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
33,37.0,322.0,31.0,92589.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
26,3.0,249.0,29.0,87127.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
73,19.0,278.0,48.0,88910.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,29.0,314.0,42.0,96299.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,5.0,148.0,25.0,83260.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,16.0,119.0,33.0,98360.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,11.0,199.0,41.0,94236.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,40.0,112.0,15.0,61624.0,874.0,98.0,997.0,4992.0,500.0,49997.0,1
53,14.0,90.0,23.0,85722.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,7.0,307.0,32.0,92971.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,26.0,249.0,49.0,86147.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
58,34.0,358.0,27.0,91523.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,36.0,256.0,40.0,93848.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,16.0,184.0,45.0,92976.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,23.0,307.0,45.0,93695.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,28.0,119.0,33.0,98680.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,19.0,184.0,46.0,91548.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,22.0,148.0,41.0,97918.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
9,27.0,365.0,32.0,98424.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,35.0,329.0,33.0,95065.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,20.0,112.0,32.0,99137.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,14.0,90.0,23.0,85722.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,10.0,322.0,35.0,95986.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,32.0,191.0,43.0,93981.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,2.0,162.0,21.0,73147.0,949.0,99.0,1000.0,4999.0,500.0,50000.0,1
61,34.0,228.0,43.0,92857.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,23.0,351.0,37.0,99972.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,24.0,112.0,32.0,99230.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
29,3.0,184.0,26.0,83567.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,26.0,264.0,49.0,87218.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,31.0,314.0,40.0,96715.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
32,38.0,314.0,31.0,91409.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
10,40.0,336.0,23.0,79244.0,972.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,11.0,206.0,42.0,93723.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
70,11.0,343.0,31.0,95442.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,4.0,293.0,29.0,87309.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
56,7.0,213.0,37.0,93730.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
69,24.0,133.0,38.0,99617.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
9,39.0,336.0,25.0,83583.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,39.0,170.0,30.0,89811.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,35.0,213.0,41.0,93875.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
