Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
15,18.0,314.0,42.0,82420.0,682.0,83.0,743.0,4023.0,254.0,35951.0,0
37,22.0,249.0,50.0,38776.0,158.0,36.0,981.0,4823.0,165.0,49671.0,1
59,9.0,206.0,39.0,76641.0,879.0,92.0,489.0,2689.0,344.0,29390.0,0
61,11.0,256.0,43.0,69422.0,780.0,80.0,646.0,3428.0,289.0,37939.0,1
53,8.0,177.0,34.0,79221.0,916.0,96.0,424.0,2378.0,366.0,26176.0,0
62,39.0,351.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,27487.0,1
66,2.0,264.0,25.0,36164.0,616.0,72.0,826.0,4341.0,223.0,42800.0,1
10,17.0,90.0,22.0,62030.0,547.0,52.0,904.0,4608.0,194.0,49199.0,0
45,35.0,184.0,36.0,80029.0,896.0,96.0,454.0,2550.0,356.0,26132.0,0
64,36.0,300.0,33.0,78020.0,928.0,95.0,408.0,2276.0,371.0,26547.0,1
72,18.0,264.0,48.0,47692.0,363.0,47.0,984.0,4983.0,163.0,49789.0,1
44,3.0,264.0,27.0,49921.0,859.0,81.0,545.0,2853.0,325.0,37501.0,0
11,32.0,213.0,43.0,68026.0,751.0,78.0,685.0,3616.0,275.0,39633.0,0
21,12.0,141.0,33.0,89438.0,767.0,97.0,618.0,3516.0,299.0,25239.0,0
53,1.0,322.0,15.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
58,26.0,278.0,47.0,55780.0,500.0,56.0,926.0,4750.0,186.0,48424.0,1
50,33.0,119.0,25.0,68456.0,756.0,73.0,690.0,3584.0,273.0,42374.0,0
65,16.0,177.0,44.0,74719.0,694.0,77.0,746.0,3958.0,253.0,39882.0,1
12,35.0,329.0,30.0,76817.0,879.0,89.0,497.0,2694.0,341.0,31579.0,0
65,38.0,358.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,30870.0,1
6,19.0,358.0,32.0,98673.0,585.0,98.0,784.0,4471.0,238.0,24113.0,0
75,25.0,228.0,49.0,41159.0,223.0,40.0,993.0,4940.0,160.0,49943.0,1
7,4.0,141.0,19.0,8587.0,10.0,23.0,439.0,1227.0,361.0,46847.0,1
58,29.0,278.0,45.0,63908.0,644.0,68.0,810.0,4214.0,229.0,44518.0,1
47,29.0,90.0,20.0,49193.0,396.0,41.0,982.0,4952.0,164.0,49977.0,1
57,6.0,249.0,35.0,72415.0,979.0,95.0,327.0,1799.0,398.0,26857.0,0
73,8.0,191.0,36.0,78506.0,918.0,96.0,422.0,2363.0,367.0,26161.0,0
11,27.0,228.0,49.0,46202.0,350.0,47.0,986.0,4990.0,163.0,49806.0,1
5,36.0,133.0,25.0,56729.0,739.0,69.0,717.0,3696.0,264.0,44178.0,0
59,1.0,220.0,23.0,20715.0,217.0,60.0,972.0,4932.0,168.0,47511.0,1
13,28.0,112.0,28.0,88659.0,681.0,87.0,734.0,4028.0,257.0,33120.0,0
11,40.0,112.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
68,18.0,199.0,47.0,55456.0,492.0,55.0,931.0,4772.0,184.0,48567.0,1
13,12.0,358.0,27.0,77457.0,764.0,80.0,665.0,3533.0,282.0,38150.0,0
23,34.0,199.0,39.0,76926.0,858.0,91.0,521.0,2861.0,333.0,30377.0,0
21,30.0,97.0,22.0,57822.0,556.0,53.0,898.0,4576.0,196.0,49097.0,0
76,7.0,155.0,28.0,67692.0,892.0,84.0,492.0,2581.0,343.0,35681.0,0
17,24.0,133.0,36.0,98367.0,591.0,99.0,776.0,4448.0,241.0,23003.0,0
19,8.0,126.0,23.0,50006.0,615.0,60.0,846.0,4345.0,216.0,47398.0,0
67,31.0,322.0,37.0,89371.0,757.0,97.0,629.0,3584.0,295.0,24921.0,1
51,2.0,307.0,20.0,7972.0,10.0,34.0,571.0,2085.0,316.0,49434.0,1
61,35.0,343.0,26.0,66753.0,815.0,77.0,612.0,3187.0,301.0,40121.0,1
31,2.0,336.0,14.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
13,29.0,351.0,32.0,93685.0,681.0,96.0,709.0,4028.0,266.0,25484.0,0
50,28.0,191.0,45.0,65206.0,638.0,68.0,815.0,4242.0,227.0,44567.0,1
63,34.0,170.0,36.0,83457.0,860.0,97.0,502.0,2847.0,339.0,25302.0,0
17,8.0,351.0,23.0,49864.0,612.0,60.0,849.0,4356.0,215.0,47445.0,0
69,15.0,177.0,43.0,76741.0,717.0,81.0,715.0,3824.0,264.0,37813.0,1
45,14.0,242.0,46.0,55942.0,561.0,61.0,883.0,4557.0,202.0,47076.0,1
62,6.0,264.0,34.0,72490.0,978.0,95.0,329.0,1805.0,398.0,27030.0,0
55,18.0,336.0,38.0,95672.0,626.0,97.0,754.0,4296.0,249.0,24685.0,1
73,23.0,162.0,43.0,80560.0,666.0,80.0,765.0,4105.0,246.0,38033.0,1
10,19.0,177.0,45.0,69850.0,635.0,70.0,815.0,4257.0,228.0,43840.0,0
30,10.0,90.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
79,5.0,278.0,31.0,66135.0,975.0,90.0,347.0,1833.0,392.0,30835.0,0
14,31.0,293.0,42.0,77011.0,770.0,85.0,648.0,3498.0,288.0,35054.0,0
59,36.0,271.0,37.0,76194.0,928.0,95.0,410.0,2275.0,371.0,27089.0,0
32,32.0,177.0,39.0,81826.0,802.0,91.0,592.0,3280.0,308.0,29851.0,0
75,20.0,213.0,49.0,44266.0,282.0,43.0,996.0,4992.0,159.0,50000.0,1
25,17.0,112.0,29.0,92211.0,646.0,90.0,758.0,4204.0,248.0,30789.0,0
54,12.0,314.0,37.0,87324.0,781.0,96.0,603.0,3421.0,304.0,25738.0,0
74,9.0,271.0,39.0,76659.0,879.0,92.0,488.0,2689.0,344.0,29376.0,0
11,31.0,336.0,34.0,91195.0,744.0,98.0,641.0,3666.0,291.0,24158.0,0
9,20.0,177.0,45.0,68943.0,623.0,68.0,827.0,4309.0,223.0,44440.0,0
62,5.0,307.0,27.0,56364.0,856.0,79.0,553.0,2871.0,322.0,38891.0,0
35,34.0,264.0,41.0,73588.0,847.0,88.0,545.0,2948.0,325.0,32922.0,0
17,2.0,104.0,4.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
71,13.0,119.0,28.0,83292.0,746.0,85.0,673.0,3649.0,279.0,34653.0,0
32,35.0,351.0,24.0,58640.0,724.0,67.0,734.0,3783.0,257.0,44762.0,1
77,35.0,307.0,34.0,81192.0,894.0,96.0,456.0,2570.0,355.0,25777.0,1
31,3.0,336.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,9547.0,1
50,1.0,228.0,23.0,22098.0,264.0,61.0,974.0,4982.0,167.0,46981.0,1
15,8.0,119.0,21.0,38048.0,361.0,46.0,985.0,4984.0,163.0,49863.0,1
26,36.0,351.0,23.0,46920.0,572.0,58.0,881.0,4520.0,203.0,47983.0,1
29,33.0,191.0,40.0,77698.0,827.0,89.0,566.0,3094.0,317.0,31541.0,0
65,12.0,126.0,29.0,83634.0,774.0,88.0,634.0,3469.0,293.0,32483.0,0
8,3.0,133.0,15.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
19,29.0,141.0,36.0,94269.0,683.0,99.0,699.0,4015.0,269.0,23272.0,0
23,16.0,271.0,47.0,56643.0,534.0,59.0,904.0,4650.0,194.0,47754.0,1
79,19.0,228.0,50.0,40906.0,215.0,39.0,992.0,4928.0,160.0,49918.0,1
79,7.0,148.0,27.0,62750.0,843.0,78.0,573.0,2972.0,315.0,39428.0,0
53,18.0,271.0,48.0,51251.0,426.0,51.0,964.0,4910.0,171.0,49359.0,1
64,30.0,264.0,46.0,60893.0,633.0,67.0,821.0,4265.0,225.0,45082.0,1
72,7.0,300.0,32.0,74999.0,943.0,93.0,391.0,2141.0,377.0,28275.0,0
13,17.0,256.0,48.0,47628.0,373.0,48.0,981.0,4975.0,165.0,49707.0,1
18,19.0,235.0,50.0,39940.0,193.0,38.0,989.0,4893.0,162.0,49851.0,1
12,6.0,329.0,25.0,51359.0,727.0,69.0,728.0,3765.0,260.0,43990.0,0
11,28.0,206.0,47.0,56975.0,544.0,60.0,896.0,4617.0,197.0,47528.0,1
79,29.0,170.0,41.0,81370.0,731.0,86.0,688.0,3744.0,274.0,34159.0,1
15,12.0,126.0,29.0,83634.0,774.0,88.0,634.0,3469.0,293.0,32483.0,0
64,14.0,228.0,46.0,56705.0,572.0,62.0,875.0,4518.0,205.0,46833.0,1
76,28.0,155.0,40.0,88837.0,698.0,92.0,704.0,3934.0,268.0,29011.0,1
29,22.0,242.0,50.0,37775.0,134.0,35.0,974.0,4765.0,168.0,49536.0,1
5,10.0,329.0,32.0,83631.0,841.0,94.0,535.0,2994.0,328.0,27521.0,0
20,23.0,119.0,33.0,99550.0,570.0,99.0,792.0,4527.0,235.0,23511.0,0
69,33.0,358.0,25.0,68337.0,756.0,72.0,691.0,3590.0,273.0,42446.0,1
28,16.0,220.0,48.0,50799.0,444.0,53.0,955.0,4878.0,174.0,49090.0,1
72,29.0,271.0,46.0,60286.0,605.0,64.0,848.0,4389.0,215.0,45961.0,1
30,30.0,307.0,40.0,82848.0,751.0,89.0,658.0,3619.0,285.0,31847.0,0
28,30.0,220.0,46.0,58672.0,606.0,64.0,846.0,4383.0,216.0,45935.0,1
17,19.0,220.0,49.0,42819.0,257.0,41.0,996.0,4976.0,159.0,49992.0,1
50,16.0,148.0,38.0,92603.0,673.0,96.0,718.0,4070.0,263.0,25968.0,0
10,20.0,264.0,49.0,44310.0,283.0,43.0,996.0,4993.0,159.0,50000.0,1
57,40.0,119.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
59,8.0,133.0,25.0,59358.0,759.0,70.0,691.0,3564.0,273.0,43421.0,0
62,18.0,285.0,47.0,60371.0,556.0,60.0,888.0,4576.0,200.0,47260.0,1
76,5.0,191.0,30.0,64779.0,962.0,88.0,374.0,1964.0,383.0,32184.0,0
78,36.0,293.0,34.0,78035.0,929.0,96.0,404.0,2261.0,373.0,26134.0,1
32,24.0,322.0,41.0,86522.0,663.0,87.0,752.0,4118.0,251.0,33448.0,1
72,12.0,256.0,44.0,65958.0,725.0,75.0,720.0,3780.0,262.0,41212.0,1
55,39.0,242.0,32.0,66616.0,1000.0,93.0,299.0,1594.0,407.0,28794.0,0
67,11.0,119.0,26.0,70415.0,759.0,74.0,684.0,3565.0,275.0,41677.0,0
32,36.0,177.0,33.0,78024.0,928.0,95.0,408.0,2276.0,371.0,26538.0,0
31,9.0,162.0,33.0,82020.0,879.0,96.0,478.0,2691.0,348.0,26213.0,0
5,27.0,104.0,27.0,84717.0,672.0,81.0,759.0,4076.0,248.0,37814.0,0
17,14.0,148.0,36.0,92295.0,710.0,98.0,676.0,3867.0,278.0,24149.0,0
11,28.0,242.0,48.0,48672.0,412.0,51.0,968.0,4930.0,170.0,49364.0,1
73,2.0,365.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
26,30.0,365.0,27.0,80055.0,727.0,80.0,707.0,3765.0,267.0,38437.0,1
40,20.0,126.0,34.0,99832.0,573.0,100.0,786.0,4518.0,238.0,22188.0,0
50,7.0,329.0,27.0,62674.0,843.0,78.0,574.0,2979.0,315.0,39480.0,0
5,4.0,97.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
33,31.0,228.0,45.0,61173.0,660.0,69.0,794.0,4134.0,235.0,44168.0,1
35,12.0,329.0,34.0,89862.0,768.0,98.0,613.0,3509.0,301.0,24092.0,0
13,28.0,220.0,48.0,51238.0,457.0,54.0,949.0,4852.0,177.0,48919.0,1
78,34.0,293.0,38.0,80661.0,863.0,94.0,505.0,2824.0,338.0,27384.0,1
23,2.0,141.0,14.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
46,29.0,119.0,30.0,90530.0,694.0,92.0,710.0,3955.0,266.0,29634.0,0
32,33.0,314.0,36.0,85980.0,823.0,97.0,549.0,3127.0,323.0,24893.0,0
28,38.0,148.0,24.0,48384.0,691.0,67.0,768.0,3974.0,245.0,44742.0,0
7,28.0,104.0,26.0,81070.0,687.0,77.0,752.0,3994.0,251.0,39845.0,0
5,35.0,365.0,20.0,34454.0,244.0,40.0,996.0,4964.0,159.0,49938.0,1
77,15.0,170.0,42.0,81331.0,724.0,85.0,697.0,3785.0,271.0,34550.0,1
5,26.0,329.0,39.0,92008.0,655.0,94.0,740.0,4158.0,255.0,27818.0,0
12,27.0,133.0,35.0,97175.0,627.0,99.0,746.0,4291.0,252.0,22649.0,0
18,17.0,104.0,27.0,85485.0,666.0,81.0,763.0,4105.0,246.0,37449.0,0
61,35.0,162.0,33.0,80798.0,891.0,95.0,462.0,2589.0,353.0,26679.0,0
73,38.0,322.0,26.0,54974.0,804.0,75.0,631.0,3266.0,295.0,41321.0,1
27,35.0,220.0,39.0,74130.0,884.0,90.0,486.0,2650.0,345.0,30632.0,0
45,10.0,206.0,40.0,75255.0,841.0,88.0,550.0,2990.0,323.0,32313.0,0
47,11.0,293.0,39.0,80404.0,820.0,91.0,570.0,3149.0,316.0,29978.0,0
12,27.0,206.0,47.0,54016.0,486.0,55.0,934.0,4786.0,183.0,48599.0,1
5,35.0,278.0,38.0,77600.0,894.0,94.0,463.0,2567.0,353.0,27944.0,0
9,4.0,343.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,28009.0,1
34,16.0,119.0,31.0,94133.0,652.0,94.0,741.0,4176.0,254.0,27220.0,0
52,36.0,271.0,37.0,76194.0,928.0,95.0,410.0,2275.0,371.0,27089.0,0
32,25.0,314.0,42.0,81597.0,676.0,82.0,752.0,4052.0,251.0,36831.0,1
51,6.0,351.0,19.0,19867.0,10.0,31.0,841.0,3843.0,219.0,48934.0,1
78,8.0,307.0,33.0,78776.0,913.0,95.0,431.0,2401.0,364.0,27079.0,0
75,31.0,90.0,18.0,31565.0,35.0,23.0,929.0,4434.0,185.0,46883.0,1
5,11.0,119.0,26.0,70415.0,759.0,74.0,684.0,3565.0,275.0,41677.0,0
71,24.0,220.0,49.0,41559.0,226.0,40.0,994.0,4943.0,160.0,49938.0,1
71,7.0,141.0,25.0,56098.0,757.0,70.0,693.0,3579.0,272.0,43413.0,0
67,18.0,351.0,34.0,98800.0,595.0,100.0,771.0,4431.0,243.0,22579.0,1
43,31.0,213.0,44.0,64532.0,695.0,72.0,755.0,3951.0,249.0,42614.0,1
10,16.0,329.0,38.0,92646.0,673.0,96.0,718.0,4071.0,263.0,25928.0,0
77,7.0,329.0,27.0,62674.0,843.0,78.0,574.0,2979.0,315.0,39480.0,1
20,2.0,133.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
11,36.0,300.0,33.0,78020.0,928.0,95.0,408.0,2276.0,371.0,26547.0,0
28,17.0,365.0,29.0,92140.0,646.0,90.0,758.0,4202.0,248.0,30870.0,1
75,1.0,213.0,22.0,18577.0,144.0,57.0,958.0,4789.0,174.0,48254.0,1
27,30.0,199.0,44.0,66997.0,693.0,73.0,757.0,3964.0,249.0,42305.0,0
75,1.0,264.0,22.0,18543.0,142.0,57.0,958.0,4786.0,174.0,48265.0,1
60,17.0,97.0,24.0,75577.0,652.0,68.0,802.0,4176.0,232.0,44316.0,0
36,9.0,329.0,30.0,78484.0,870.0,90.0,506.0,2764.0,338.0,30792.0,0
71,15.0,90.0,20.0,50803.0,417.0,42.0,975.0,4923.0,167.0,49999.0,1
77,38.0,112.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
13,32.0,206.0,43.0,70280.0,767.0,80.0,663.0,3516.0,283.0,38275.0,0
50,35.0,285.0,37.0,78896.0,896.0,95.0,457.0,2553.0,355.0,26949.0,0
23,17.0,256.0,48.0,47628.0,373.0,48.0,981.0,4975.0,165.0,49707.0,1
19,13.0,242.0,45.0,60045.0,638.0,67.0,816.0,4241.0,227.0,44941.0,0
23,3.0,329.0,18.0,100.0,10.0,10.0,10.0,10.0,500.0,41315.0,1
55,39.0,235.0,32.0,66617.0,1000.0,93.0,299.0,1594.0,407.0,28793.0,0
38,13.0,220.0,45.0,62138.0,662.0,69.0,792.0,4125.0,236.0,44055.0,1
66,23.0,343.0,36.0,98505.0,586.0,99.0,780.0,4467.0,240.0,23073.0,1
18,26.0,293.0,46.0,65862.0,616.0,66.0,835.0,4340.0,220.0,45188.0,1
15,35.0,213.0,39.0,75101.0,887.0,91.0,478.0,2621.0,348.0,29888.0,0
15,20.0,351.0,34.0,99838.0,572.0,100.0,786.0,4519.0,237.0,22191.0,1
47,19.0,271.0,48.0,49328.0,384.0,48.0,979.0,4964.0,166.0,49695.0,1
74,32.0,365.0,24.0,66841.0,711.0,68.0,747.0,3858.0,253.0,44532.0,1
14,6.0,256.0,34.0,72470.0,979.0,95.0,328.0,1800.0,398.0,26903.0,0
73,9.0,235.0,40.0,73257.0,867.0,89.0,514.0,2784.0,335.0,31983.0,0
33,28.0,322.0,39.0,88890.0,698.0,92.0,704.0,3935.0,268.0,28965.0,1
50,10.0,365.0,22.0,49907.0,537.0,53.0,909.0,4640.0,192.0,49023.0,1
9,32.0,119.0,27.0,75929.0,770.0,79.0,662.0,3499.0,283.0,38780.0,0
6,40.0,314.0,23.0,33693.0,457.0,61.0,940.0,4852.0,180.0,47233.0,1
31,30.0,351.0,31.0,90815.0,716.0,94.0,680.0,3830.0,277.0,27433.0,1
79,14.0,97.0,22.0,59531.0,570.0,54.0,887.0,4525.0,201.0,48868.0,1
27,1.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
28,17.0,314.0,42.0,83473.0,692.0,85.0,729.0,3967.0,259.0,34574.0,0
34,12.0,184.0,41.0,78896.0,790.0,88.0,616.0,3360.0,300.0,32752.0,0
61,19.0,307.0,44.0,75795.0,664.0,76.0,777.0,4115.0,241.0,40707.0,1
52,3.0,322.0,20.0,10655.0,10.0,33.0,640.0,2526.0,292.0,49200.0,1
6,12.0,300.0,40.0,82032.0,792.0,91.0,606.0,3349.0,303.0,30238.0,0
46,1.0,213.0,22.0,18577.0,144.0,57.0,958.0,4789.0,174.0,48254.0,1
78,37.0,307.0,30.0,71743.0,940.0,90.0,404.0,2167.0,373.0,30796.0,1
32,34.0,300.0,37.0,82271.0,862.0,96.0,502.0,2830.0,339.0,26117.0,0
11,23.0,112.0,30.0,96880.0,590.0,94.0,791.0,4452.0,236.0,27411.0,0
75,36.0,343.0,25.0,56616.0,737.0,69.0,719.0,3706.0,263.0,44233.0,1
57,25.0,264.0,49.0,45910.0,323.0,45.0,992.0,4999.0,160.0,49942.0,1
69,1.0,285.0,20.0,6731.0,10.0,39.0,583.0,2174.0,312.0,49877.0,1
69,10.0,112.0,22.0,50082.0,540.0,53.0,907.0,4630.0,193.0,48987.0,1
28,11.0,285.0,40.0,77835.0,817.0,89.0,581.0,3172.0,312.0,32028.0,0
68,7.0,343.0,23.0,47294.0,607.0,61.0,852.0,4380.0,214.0,47172.0,1
26,30.0,148.0,36.0,91878.0,720.0,98.0,666.0,3809.0,282.0,24095.0,0
13,40.0,242.0,30.0,59486.0,973.0,88.0,355.0,1858.0,389.0,32176.0,0
22,23.0,249.0,50.0,38829.0,160.0,36.0,982.0,4827.0,165.0,49682.0,1
48,29.0,307.0,41.0,81428.0,731.0,86.0,688.0,3744.0,274.0,34114.0,1
65,28.0,278.0,46.0,60891.0,593.0,64.0,857.0,4436.0,212.0,46264.0,1
9,27.0,90.0,22.0,60992.0,540.0,51.0,910.0,4632.0,192.0,49321.0,0
44,4.0,278.0,28.0,57521.0,926.0,85.0,440.0,2290.0,361.0,35112.0,0
31,27.0,271.0,47.0,54066.0,487.0,55.0,934.0,4784.0,183.0,48588.0,1
61,24.0,155.0,41.0,86451.0,664.0,87.0,752.0,4117.0,251.0,33505.0,1
39,23.0,90.0,23.0,71071.0,600.0,60.0,857.0,4410.0,212.0,47266.0,0
12,37.0,112.0,17.0,1585.0,10.0,1.0,10.0,10.0,500.0,29972.0,1
17,17.0,133.0,35.0,97486.0,620.0,100.0,752.0,4324.0,250.0,22615.0,0
38,15.0,242.0,47.0,51940.0,480.0,55.0,937.0,4801.0,182.0,48580.0,1
10,28.0,235.0,48.0,48666.0,412.0,51.0,968.0,4930.0,170.0,49365.0,1
40,9.0,199.0,38.0,78036.0,882.0,93.0,481.0,2666.0,347.0,28289.0,0
23,20.0,293.0,46.0,63140.0,573.0,62.0,874.0,4516.0,205.0,46713.0,1
53,22.0,242.0,50.0,37775.0,134.0,35.0,974.0,4765.0,168.0,49536.0,1
48,28.0,220.0,48.0,51238.0,457.0,54.0,949.0,4852.0,177.0,48919.0,1
49,28.0,336.0,36.0,95004.0,661.0,99.0,721.0,4131.0,262.0,23527.0,1
39,3.0,177.0,23.0,33963.0,500.0,64.0,915.0,4750.0,190.0,46048.0,1
19,7.0,119.0,19.0,22643.0,10.0,31.0,880.0,4103.0,204.0,48828.0,1
50,25.0,264.0,49.0,45910.0,323.0,45.0,992.0,4999.0,160.0,49942.0,1
5,2.0,249.0,26.0,38901.0,684.0,75.0,761.0,4009.0,247.0,41320.0,0
35,9.0,300.0,35.0,81731.0,883.0,96.0,471.0,2660.0,350.0,25568.0,0
73,38.0,329.0,24.0,48284.0,689.0,67.0,770.0,3985.0,244.0,44787.0,1
25,1.0,206.0,22.0,15614.0,37.0,53.0,915.0,4444.0,190.0,49104.0,1
27,11.0,271.0,42.0,73004.0,801.0,84.0,613.0,3287.0,301.0,35580.0,0
55,17.0,170.0,43.0,78194.0,690.0,80.0,744.0,3980.0,253.0,38335.0,1
32,9.0,264.0,39.0,75397.0,876.0,91.0,497.0,2718.0,341.0,30359.0,0
75,6.0,343.0,21.0,32735.0,312.0,48.0,990.0,5000.0,161.0,49704.0,1
16,40.0,242.0,30.0,59486.0,973.0,88.0,355.0,1858.0,389.0,32176.0,0
7,39.0,322.0,24.0,41860.0,606.0,65.0,846.0,4385.0,216.0,45798.0,1
14,23.0,112.0,30.0,96880.0,590.0,94.0,791.0,4452.0,236.0,27411.0,0
32,19.0,271.0,48.0,49328.0,384.0,48.0,979.0,4964.0,166.0,49695.0,1
8,27.0,322.0,40.0,88235.0,686.0,91.0,721.0,4002.0,262.0,30428.0,0
66,36.0,112.0,18.0,19477.0,10.0,23.0,758.0,3288.0,249.0,46828.0,1
47,19.0,184.0,46.0,64093.0,588.0,64.0,861.0,4458.0,210.0,46231.0,1
17,23.0,184.0,46.0,62585.0,565.0,61.0,880.0,4544.0,203.0,46947.0,1
40,33.0,271.0,41.0,73077.0,812.0,85.0,597.0,3207.0,306.0,34975.0,0
24,20.0,177.0,45.0,68943.0,623.0,68.0,827.0,4309.0,223.0,44440.0,0
69,32.0,184.0,40.0,78847.0,800.0,88.0,603.0,3292.0,304.0,32252.0,1
53,39.0,104.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
20,35.0,256.0,39.0,74142.0,884.0,90.0,486.0,2649.0,345.0,30623.0,0
75,37.0,90.0,9.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
54,40.0,278.0,28.0,54851.0,906.0,83.0,473.0,2465.0,350.0,36010.0,0
19,33.0,148.0,33.0,86323.0,818.0,96.0,559.0,3167.0,320.0,25687.0,0
13,38.0,184.0,31.0,68576.0,965.0,90.0,364.0,1936.0,386.0,30655.0,0
56,36.0,285.0,35.0,77628.0,930.0,96.0,404.0,2257.0,373.0,26199.0,0
16,37.0,314.0,29.0,69146.0,921.0,87.0,442.0,2337.0,360.0,33387.0,0
27,29.0,300.0,43.0,76930.0,725.0,81.0,706.0,3781.0,267.0,37357.0,1
37,3.0,191.0,25.0,42851.0,717.0,74.0,731.0,3827.0,259.0,41833.0,0
77,40.0,133.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,17110.0,1
36,35.0,293.0,36.0,80042.0,896.0,96.0,454.0,2550.0,356.0,26123.0,0
55,34.0,199.0,39.0,76926.0,858.0,91.0,521.0,2861.0,333.0,30377.0,0
64,38.0,242.0,34.0,71162.0,988.0,95.0,313.0,1711.0,403.0,27042.0,0
12,18.0,184.0,46.0,65596.0,610.0,66.0,841.0,4366.0,218.0,45411.0,0
62,11.0,191.0,40.0,77801.0,817.0,89.0,581.0,3172.0,312.0,32054.0,0
47,12.0,133.0,31.0,87475.0,771.0,94.0,623.0,3492.0,297.0,28054.0,0
33,1.0,235.0,23.0,22776.0,286.0,62.0,973.0,4995.0,167.0,46708.0,1
5,8.0,329.0,28.0,71602.0,878.0,85.0,509.0,2697.0,337.0,34912.0,0
66,28.0,104.0,26.0,81070.0,687.0,77.0,752.0,3994.0,251.0,39845.0,1
30,34.0,256.0,41.0,72321.0,841.0,86.0,556.0,2993.0,321.0,33841.0,0
23,20.0,104.0,28.0,91081.0,624.0,86.0,786.0,4305.0,238.0,33881.0,0
32,10.0,228.0,41.0,71383.0,824.0,85.0,583.0,3120.0,311.0,35113.0,0
66,29.0,293.0,44.0,72387.0,707.0,77.0,734.0,3883.0,257.0,40223.0,1
24,17.0,314.0,42.0,83473.0,692.0,85.0,729.0,3967.0,259.0,34574.0,0
55,35.0,90.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
69,14.0,293.0,43.0,74621.0,730.0,80.0,703.0,3747.0,268.0,38255.0,1
66,32.0,170.0,38.0,84566.0,799.0,94.0,588.0,3301.0,309.0,27539.0,1
53,1.0,351.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
27,15.0,220.0,47.0,54389.0,519.0,58.0,914.0,4697.0,190.0,47988.0,1
9,34.0,351.0,26.0,68230.0,789.0,75.0,646.0,3365.0,289.0,40950.0,0
45,33.0,358.0,25.0,68337.0,756.0,72.0,691.0,3590.0,273.0,42446.0,1
10,23.0,343.0,36.0,98505.0,586.0,99.0,780.0,4467.0,240.0,23073.0,1
42,23.0,155.0,42.0,86214.0,661.0,86.0,755.0,4131.0,249.0,33884.0,0
10,3.0,191.0,25.0,42851.0,717.0,74.0,731.0,3827.0,259.0,41833.0,0
26,13.0,329.0,35.0,91451.0,736.0,98.0,647.0,3712.0,288.0,23776.0,0
67,36.0,336.0,26.0,64041.0,829.0,77.0,593.0,3079.0,308.0,39944.0,1
69,17.0,264.0,48.0,50288.0,421.0,51.0,965.0,4918.0,171.0,49366.0,1
11,4.0,314.0,23.0,37440.0,535.0,63.0,897.0,4648.0,197.0,46449.0,0
54,38.0,322.0,26.0,54974.0,804.0,75.0,631.0,3266.0,295.0,41321.0,1
61,28.0,307.0,42.0,79886.0,712.0,83.0,715.0,3855.0,264.0,36198.0,1
20,32.0,162.0,37.0,86853.0,792.0,96.0,589.0,3345.0,309.0,25605.0,0
42,22.0,213.0,49.0,43596.0,265.0,42.0,996.0,4983.0,159.0,49994.0,1
79,16.0,199.0,46.0,60498.0,583.0,63.0,866.0,4477.0,208.0,46561.0,1
11,28.0,242.0,48.0,48672.0,412.0,51.0,968.0,4930.0,170.0,49364.0,1
60,5.0,184.0,29.0,62816.0,940.0,86.0,413.0,2161.0,370.0,33969.0,0
59,18.0,285.0,47.0,60371.0,556.0,60.0,888.0,4576.0,200.0,47260.0,1
70,1.0,365.0,3.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
5,30.0,256.0,46.0,58697.0,606.0,64.0,846.0,4382.0,216.0,45926.0,1
44,27.0,148.0,39.0,92239.0,666.0,95.0,727.0,4105.0,259.0,26865.0,0
12,10.0,278.0,40.0,77156.0,847.0,90.0,538.0,2949.0,327.0,30849.0,0
